reservoir_name,basin,subbasin,agency_name,lat,long,date,year,month,full_reservoir_level,live_capacity_frl,storage,level,day,weekday
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-09,2024,3,262.13,9.745,5.233,256.47,9,5
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-10,2024,3,262.13,9.745,5.233,256.47,10,6
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-11,2024,3,262.13,9.745,5.233,256.47,11,0
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-12,2024,3,262.13,9.745,5.233,256.47,12,1
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-13,2024,3,262.13,9.745,5.233,256.47,13,2
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-14,2024,3,262.13,9.745,5.108,256.28,14,3
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-15,2024,3,262.13,9.745,5.108,256.28,15,4
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-16,2024,3,262.13,9.745,5.108,256.28,16,5
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-17,2024,3,262.13,9.745,5.108,256.28,17,6
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-18,2024,3,262.13,9.745,5.108,256.28,18,0
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-19,2024,3,262.13,9.745,5.108,256.28,19,1
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-20,2024,3,262.13,9.745,5.108,256.28,20,2
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-21,2024,3,262.13,9.745,5.028,256.15,21,3
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-22,2024,3,262.13,9.745,5.028,256.15,22,4
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-23,2024,3,262.13,9.745,5.028,256.15,23,5
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-24,2024,3,262.13,9.745,5.028,256.15,24,6
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-25,2024,3,262.13,9.745,5.028,256.15,25,0
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-26,2024,3,262.13,9.745,5.028,256.15,26,1
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-27,2024,3,262.13,9.745,5.028,256.15,27,2
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-28,2024,3,262.13,9.745,4.948,256.02,28,3
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-29,2024,3,262.13,9.745,4.948,256.02,29,4
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-30,2024,3,262.13,9.745,4.948,256.02,30,5
Indira Sagar,Narmada Basin,0.0,0.0,22.19722862,76.65599861,2024-03-31,2024,3,262.13,9.745,4.948,256.02,31,6
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-01,2024,3,441.0,0.965,0.58423,436.875,1,4
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-02,2024,3,441.0,0.965,0.58373,436.875,2,5
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-03,2024,3,441.0,0.965,0.5832,436.865,3,6
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-04,2024,3,441.0,0.965,0.5827,436.86,4,0
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-05,2024,3,441.0,0.965,0.58193,436.85,5,1
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-06,2024,3,441.0,0.965,0.58116,436.84,6,2
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-07,2024,3,441.0,0.965,0.58001,436.825,7,3
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-08,2024,3,441.0,0.965,0.57734,436.79,8,4
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-09,2024,3,441.0,0.965,0.57355,436.74,9,5
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-10,2024,3,441.0,0.965,0.56938,436.685,10,6
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-11,2024,3,441.0,0.965,0.56503,436.625,11,0
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-12,2024,3,441.0,0.965,0.56069,436.57,12,1
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-13,2024,3,441.0,0.965,0.55616,436.51,13,2
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-14,2024,3,441.0,0.965,0.55173,436.46,14,3
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-15,2024,3,441.0,0.965,0.54714,436.41,15,4
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-16,2024,3,441.0,0.965,0.54232,436.36,16,5
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-17,2024,3,441.0,0.965,0.53793,436.315,17,6
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-18,2024,3,441.0,0.965,0.53338,436.265,18,0
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-19,2024,3,441.0,0.965,0.52931,436.21,19,1
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-20,2024,3,441.0,0.965,0.52506,436.14,20,2
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-21,2024,3,441.0,0.965,0.52075,436.065,21,3
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-22,2024,3,441.0,0.965,0.51645,435.99,22,4
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-23,2024,3,441.0,0.965,0.51214,435.915,23,5
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-24,2024,3,441.0,0.965,0.50798,435.85,24,6
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-25,2024,3,441.0,0.965,0.50433,435.795,25,0
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-26,2024,3,441.0,0.965,0.50115,435.75,26,1
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-27,2024,3,441.0,0.965,0.49802,435.705,27,2
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-28,2024,3,441.0,0.965,0.49479,435.66,28,3
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-29,2024,3,441.0,0.965,0.49196,435.62,29,4
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-30,2024,3,441.0,0.965,0.48916,435.58,30,5
Isapur Reservoir,Godavari Basin,0.0,0.0,19.77413873,77.37657599,2024-03-31,2024,3,441.0,0.965,0.48637,435.54,31,6
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-01,2024,3,463.91,2.171,0.56121,458.626,1,4
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-02,2024,3,463.91,2.171,0.55567,458.599,2,5
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-03,2024,3,463.91,2.171,0.55137,458.578,3,6
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-04,2024,3,463.91,2.171,0.54292,458.562,4,0
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-05,2024,3,463.91,2.171,0.54583,458.55,5,1
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-06,2024,3,463.91,2.171,0.54399,458.541,6,2
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-07,2024,3,463.91,2.171,0.54214,458.532,7,3
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-08,2024,3,463.91,2.171,0.5403,458.523,8,4
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-09,2024,3,463.91,2.171,0.53845,458.514,9,5
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-10,2024,3,463.91,2.171,0.53661,458.505,10,6
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-11,2024,3,463.91,2.171,0.53476,458.495,11,0
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-12,2024,3,463.91,2.171,0.5323,458.483,12,1
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-13,2024,3,463.91,2.171,0.53046,458.474,13,2
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-14,2024,3,463.91,2.171,0.52861,458.465,14,3
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-15,2024,3,463.91,2.171,0.52677,458.456,15,4
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-16,2024,3,463.91,2.171,0.52492,458.447,16,5
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-17,2024,3,463.91,2.171,0.52307,458.437,17,6
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-18,2024,3,463.91,2.171,0.52065,458.425,18,0
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-19,2024,3,463.91,2.171,0.51815,458.413,19,1
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-20,2024,3,463.91,2.171,0.51508,458.398,20,2
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-21,2024,3,463.91,2.171,0.51139,458.38,21,3
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-22,2024,3,463.91,2.171,0.50709,458.358,22,4
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-23,2024,3,463.91,2.171,0.50278,458.337,23,5
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-24,2024,3,463.91,2.171,0.49847,458.316,24,6
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-25,2024,3,463.91,2.171,0.49417,458.294,25,0
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-26,2024,3,463.91,2.171,0.48925,458.27,26,1
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-27,2024,3,463.91,2.171,0.48371,458.242,27,2
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-28,2024,3,463.91,2.171,0.47695,458.209,28,3
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-29,2024,3,463.91,2.171,0.46957,458.172,29,4
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-30,2024,3,463.91,2.171,0.46219,458.136,30,5
Jayakwadi\Nath Sagar,Godavari Basin,0.0,0.0,19.52917218,75.24566805,2024-03-31,2024,3,463.91,2.171,0.45481,458.099,31,6
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-01,2024,3,359.5,0.132,0.02454,343.7,1,4
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-02,2024,3,359.5,0.132,0.02454,343.7,2,5
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-03,2024,3,359.5,0.132,0.02454,343.7,3,6
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-04,2024,3,359.5,0.132,0.02454,343.7,4,0
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-05,2024,3,359.5,0.132,0.02454,343.7,5,1
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-06,2024,3,359.5,0.132,0.02454,343.7,6,2
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-07,2024,3,359.5,0.132,0.02454,343.7,7,3
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-08,2024,3,359.5,0.132,0.02454,343.7,8,4
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-09,2024,3,359.5,0.132,0.02454,343.7,9,5
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-10,2024,3,359.5,0.132,0.0246,343.6,10,6
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-11,2024,3,359.5,0.132,0.0246,343.6,11,0
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-12,2024,3,359.5,0.132,0.0246,343.6,12,1
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-13,2024,3,359.5,0.132,0.0246,343.6,13,2
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-14,2024,3,359.5,0.132,0.0246,343.6,14,3
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-15,2024,3,359.5,0.132,0.0246,343.6,15,4
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-16,2024,3,359.5,0.132,0.0246,343.6,16,5
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-17,2024,3,359.5,0.132,0.0246,343.6,17,6
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-18,2024,3,359.5,0.132,0.0246,343.6,18,0
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-19,2024,3,359.5,0.132,0.0246,343.6,19,1
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-20,2024,3,359.5,0.132,0.0246,343.6,20,2
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-21,2024,3,359.5,0.132,0.0246,343.6,21,3
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-22,2024,3,359.5,0.132,0.0246,343.6,22,4
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-23,2024,3,359.5,0.132,0.0246,343.6,23,5
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-24,2024,3,359.5,0.132,0.0246,343.6,24,6
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-25,2024,3,359.5,0.132,0.0246,343.6,25,0
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-26,2024,3,359.5,0.132,0.0246,343.6,26,1
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-27,2024,3,359.5,0.132,0.0246,343.6,27,2
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-28,2024,3,359.5,0.132,0.0246,343.6,28,3
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-29,2024,3,359.5,0.132,0.0246,343.6,29,4
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-30,2024,3,359.5,0.132,0.0246,343.6,30,5
Jhakam Reservoir,Mahi Basin,0.0,0.0,24.16180454,74.62252237,2024-03-31,2024,3,359.5,0.132,0.0246,343.6,31,6
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-01,2024,3,98.2,0.147,0.01464,88.96,1,4
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-02,2024,3,98.2,0.147,0.01464,88.96,2,5
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-03,2024,3,98.2,0.147,0.015,89.02,3,6
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-04,2024,3,98.2,0.147,0.015,89.02,4,0
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-05,2024,3,98.2,0.147,0.0152,89.05,5,1
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-06,2024,3,98.2,0.147,0.0152,89.05,6,2
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-07,2024,3,98.2,0.147,0.0152,89.05,7,3
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-08,2024,3,98.2,0.147,0.0152,89.05,8,4
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-09,2024,3,98.2,0.147,0.0152,89.05,9,5
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-10,2024,3,98.2,0.147,0.0154,89.08,10,6
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-11,2024,3,98.2,0.147,0.0154,89.08,11,0
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-12,2024,3,98.2,0.147,0.0154,89.08,12,1
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-13,2024,3,98.2,0.147,0.0154,89.08,13,2
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-14,2024,3,98.2,0.147,0.0154,89.08,14,3
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-15,2024,3,98.2,0.147,0.0154,89.08,15,4
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-16,2024,3,98.2,0.147,0.0154,89.08,16,5
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-17,2024,3,98.2,0.147,0.0154,89.08,17,6
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-18,2024,3,98.2,0.147,0.0154,89.08,18,0
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-19,2024,3,98.2,0.147,0.0154,89.08,19,1
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-20,2024,3,98.2,0.147,0.0154,89.08,20,2
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-21,2024,3,98.2,0.147,0.0154,89.08,21,3
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-22,2024,3,98.2,0.147,0.0154,89.08,22,4
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-23,2024,3,98.2,0.147,0.0154,89.08,23,5
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-24,2024,3,98.2,0.147,0.0154,89.08,24,6
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-25,2024,3,98.2,0.147,0.0154,89.08,25,0
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-26,2024,3,98.2,0.147,0.0154,89.08,26,1
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-27,2024,3,98.2,0.147,0.0156,89.11,27,2
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-28,2024,3,98.2,0.147,0.0156,89.11,28,3
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-29,2024,3,98.2,0.147,0.0156,89.11,29,4
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-30,2024,3,98.2,0.147,0.0156,89.11,30,5
Jirgo Dam,Ganga Basin,0.0,0.0,25.0267409,82.9311989,2024-03-31,2024,3,98.2,0.147,0.0156,89.11,31,6
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-01,2024,3,696.66,0.444,0.22112,691.881,1,4
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-02,2024,3,696.66,0.444,0.2199,691.853,2,5
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-03,2024,3,696.66,0.444,0.21826,691.817,3,6
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-04,2024,3,696.66,0.444,0.21648,691.777,4,0
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-05,2024,3,696.66,0.444,0.21458,691.734,5,1
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-06,2024,3,696.66,0.444,0.2128,691.695,6,2
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-07,2024,3,696.66,0.444,0.21087,691.652,7,3
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-08,2024,3,696.66,0.444,0.20844,691.597,8,4
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-09,2024,3,696.66,0.444,0.20334,691.481,9,5
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-10,2024,3,696.66,0.444,0.19827,691.366,10,6
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-11,2024,3,696.66,0.444,0.19493,691.289,11,0
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-12,2024,3,696.66,0.444,0.19309,691.247,12,1
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-13,2024,3,696.66,0.444,0.19175,691.216,13,2
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-14,2024,3,696.66,0.444,0.19045,691.186,14,3
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-15,2024,3,696.66,0.444,0.18915,691.155,15,4
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-16,2024,3,696.66,0.444,0.18785,691.125,16,5
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-17,2024,3,696.66,0.444,0.18652,691.094,17,6
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-18,2024,3,696.66,0.444,0.18521,691.064,18,0
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-19,2024,3,696.66,0.444,0.18391,691.033,19,1
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-20,2024,3,696.66,0.444,0.18258,691.003,20,2
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-21,2024,3,696.66,0.444,0.18077,690.96,21,3
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-22,2024,3,696.66,0.444,0.17847,690.905,22,4
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-23,2024,3,696.66,0.444,0.17592,690.844,23,5
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-24,2024,3,696.66,0.444,0.17207,690.753,24,6
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-25,2024,3,696.66,0.444,0.16825,690.662,25,0
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-26,2024,3,696.66,0.444,0.16573,690.601,26,1
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-27,2024,3,696.66,0.444,0.16386,690.555,27,2
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-28,2024,3,696.66,0.444,0.16233,690.518,28,3
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-29,2024,3,696.66,0.444,0.16097,690.485,29,4
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-30,2024,3,696.66,0.444,0.15958,690.451,30,5
Kabini Reservoir,Cauvery Basin,0.0,0.0,11.95500864,76.2867207,2024-03-31,2024,3,696.66,0.444,0.1582,690.418,31,6
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-01,2024,3,127.7,1.472,0.815,123.75,1,4
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-02,2024,3,127.7,1.472,0.81067,123.7,2,5
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-03,2024,3,127.7,1.472,0.80858,123.67,3,6
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-04,2024,3,127.7,1.472,0.80438,123.62,4,0
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-05,2024,3,127.7,1.472,0.80229,123.6,5,1
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-06,2024,3,127.7,1.472,0.80029,123.57,6,2
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-07,2024,3,127.7,1.472,0.796,123.55,7,3
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-08,2024,3,127.7,1.472,0.79391,123.5,8,4
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-09,2024,3,127.7,1.472,0.78972,123.45,9,5
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-10,2024,3,127.7,1.472,0.78553,123.39,10,6
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-11,2024,3,127.7,1.472,0.78134,123.34,11,0
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-12,2024,3,127.7,1.472,0.77714,123.29,12,1
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-13,2024,3,127.7,1.472,0.77086,123.22,13,2
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-14,2024,3,127.7,1.472,0.76457,123.14,14,3
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-15,2024,3,127.7,1.472,0.76038,123.09,15,4
Kadana Reservoir,Mahi Basin,0.0,0.0,23.34196607,73.89320231,2024-03-16,2024,3,127.7,1.472,0.75619,123.04,16,5
